# cluster id x y r_tot_mag  -THE IDs DO NOT MATCH TO THE ONES IN THE GENERAL CATALOGUE
        A119   68928    10747.162    12134.277   20.360
        A119   69440    13115.498    12201.965   21.220
        A119   69566     7396.446    12199.469   21.880
        A119   70041     9088.105    12242.773   22.640
        A119   70806    14408.157    12389.042   21.190
        A119   70819     6471.200    12424.109   21.010
        A119   71148     6668.979    12496.563   20.130
        A119   71312    12194.919    12454.689   21.100
        A119   71470     4696.151    12477.037   21.520
        A119   71661     7464.941    12471.308   22.410
        A119   71738    13772.422    12537.828   20.630
        A119   73327     8484.699    12773.934   21.270
        A119   73637    13783.551    12829.950   20.950
        A119   73847    12335.446    12810.843   21.890
        A119   74032     8571.916    12848.334   22.480
        A119   74510    10922.037    12984.775   20.640
        A119   74526     9703.238    12950.855   20.710
        A119   74969    15006.349    13047.078   20.590
        A119   75120     5858.307    13014.155   22.170
        A119   75896    14225.799    13159.312   21.380
        A119   75904     3794.778    13130.294   22.430
        A119   76328     6618.702    13272.089   21.010
        A119   76594     6609.765    13243.059   22.640
        A119   76948     6691.604    13364.765   20.620
        A119   78326     9963.017    13552.510   21.950
        A119   78838    14851.549    13770.631   19.670
        A119   79258    13792.395    13732.519   20.250
        A119   79475    14295.032    13767.834   20.820
        A119   79776    14400.471    13743.463   21.860
        A119   80664    11794.280    13886.349   21.980
        A119   80986    14287.567    13881.672   23.200
        A119   81503     8113.019    13968.767   22.950
        A119   81744     9529.440    14089.328   20.760
        A119   81837    11037.271    14039.554   22.690
        A119   82129    20375.520    14087.830   21.800
        A119   84515     8432.912    14536.979   20.470
        A119   85215     2781.222    14557.122   22.560
        A119   85239    10982.019    14590.851   21.880
        A119   85243    11111.339    14622.012   20.750
        A119   87329     5272.551    14895.576   21.630
        A119   87484    11757.530    14888.659   22.440
        A119   88300     7745.633    15050.718   22.480
        A119   88419     7569.467    15176.761   20.810
        A119   88992    11573.712    15181.927   22.020
        A119   89089     9206.736    15160.913   22.820
        A119   89104    10101.729    15222.723   21.220
        A119   89351    15856.216    15219.848   22.500
        A119   89535    17645.578    15340.370   21.160
        A119   90716     4664.050    15828.624   20.340
        A119   91197     9563.562    15580.684   21.630
        A119   91674     2506.662    15812.092   19.340
        A119   92690     5711.134    15891.007   21.350
        A119   93293     6609.944    15959.349   20.990
        A119   93870    17486.535    16042.430   20.710
        A119   94375    13076.131    16104.830   21.420
        A119   94895     4732.576    16244.354   20.470
        A119   95487     5280.975    16301.650   21.020
        A119   95570    13587.780    16283.307   21.780
        A119   95666     5289.419    16293.185   21.470
        A119   95767    11620.312    16302.802   22.260
        A119   95982     2832.077    16474.656   20.550
        A119   97191    14060.412    16508.432   22.790
        A119   97767    13607.740    16618.029   22.060
        A119   98522    11945.531    16717.688   22.580
        A119   99683     9708.620    16935.100   21.660
        A119   99843    13866.700    16983.357   21.000
        A119  100071    15490.988    16968.320   22.240
        A119  102629    14218.876    17363.756   22.320
        A119  103370     5372.211    17546.369   21.080
        A119  103404    15567.473    17486.150   22.810
        A119  104897     8233.829    17795.072   20.640
        A119  105293     7802.352    17836.701   21.110
        A119  105595     9630.135    17948.354   20.300
        A119  105845     3176.786    17990.906   20.820
        A119  106793    15311.203    18136.414   21.250
        A119  108709    14979.015    18386.543   22.670
        A119  109086    11833.337    18519.594   20.900
        A119  109569    12852.916    18499.061   22.870
        A119  110670    19130.967    18780.670   20.650
        A119  110921    14734.154    18754.660   21.460
        A119  115308     7957.850    19416.697   21.180
        A119  116038    19437.033    19470.906   22.320
        A119  116352     7622.927    19576.371   20.090
        A119  117446    12119.237    19750.482   21.640
        A119  119419     5661.433    20011.045   21.680
        A119  121323    16044.975    20320.938   22.170
        A119  124188    19252.967    22434.365   20.710
        A119  124748    20521.195    21544.846   22.220
        A119  124899    19879.896    21075.402   21.010
        A119  125294    18693.604    20689.533   20.270
        A119  126138    19207.344    22329.889   21.920
        A119  126771     4561.278    21071.443   21.970
        A119  127068    19407.215    22285.256   21.910
        A119  127911     6747.953    22177.516   21.830
        A119  128142    13468.938    22066.814   22.570
        A119  128325    15823.812    21986.246   21.860
        A119  129179     5670.869    21913.604   20.760
        A119  129718    16063.762    22156.676   22.220
        A119  130219    11772.438    21456.068   20.420
        A119  130924     9289.545    21582.035   22.620
        A119  131940    19701.990    21059.275   21.490
        A119  133275     7432.513    21048.963   21.600
        A133    8531    12168.348     2319.447   20.950
        A133    8549     2164.707     2326.386   21.720
        A133    8818    17500.693     2370.467   23.120
        A133    8920    15248.210     2368.909   23.020
        A133    9983    16549.018     2596.301   22.710
        A133   10100    15181.198     2666.503   21.240
        A133   10393    16982.385     2683.434   22.570
